respondentId,timestamp,persona,demo_parentAge,demo_education,demo_relationship,demo_childrenCount,demo_childAge,health_gender,health_weightPerception,health_infoSources,nps_score,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,knowledge_7,practices_1,practices_2,practices_3,practices_4,practices_5,practices_6,practices_7,practices_8,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,retro_know_1,retro_prac_1,open_challenges,open_likes,open_suggestions
1lrLOi8I9Ae3JrTr6mrO,2026-01-29T23:23:08.247Z,"General Parent / العينة العامة","أكثر من 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","طبيب أطفال",1,3,4,4,3,2,4,3,3,2,3,4,2,3,2,4,2,1,3,3,2,2,1,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب إيجاد وقت للطبخ","رائع، خاصة التصميم الجذاب","لا يوجد، شكراً لكم"
iERwmaXdl6I6z1nGlEl6,2026-02-16T02:17:42.115Z,"General Parent / العينة العامة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",4,2,2,2,4,3,3,2,3,4,2,2,3,2,4,3,3,2,2,2,3,2,3,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب توفير وجبات صحية","أكثر ما أعجبني هو التصميم الجذاب","أتمنى إضافة تطبيق للهواتف"
t8lLmUTsK5Qo4g2Xzdw2,2026-02-09T20:44:06.199Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",5,5,3,4,4,5,4,4,5,4,4,4,4,3,4,4,4,3,3,3,3,3,4,"بصراحة، عملي لفترات طويلة يجعل من الصعب إيجاد وقت للطبخ","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
DAuIWB8U82XP8tfZ6IIF,2026-02-24T02:56:02.621Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",1,4,3,2,4,3,3,4,1,2,2,2,2,1,3,2,3,3,3,2,2,3,2,"المشكلة الأساسية هي تنويع الأكل","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم نظام تنبيهات للوجبات"
C2mFbLrAN7smABGW4vRD,2026-01-28T17:19:50.629Z,"General Parent / العينة العامة","أكثر من 45 سنة",جامعي,أم,"طفل واحد","11 – 14 سنة",أنثى,"نحيف جداً","أخصائي تغذية",8,3,2,3,2,4,4,4,4,3,4,3,4,2,2,4,3,5,4,4,4,1,2,"المشكلة الأساسية هي تحديد الكميات المناسبة","رائع، خاصة التقييم الشامل","أتمنى إضافة نظام تنبيهات للوجبات"
N2Ft9WRhwCrgnyPVynnr,2026-02-17T22:52:28.841Z,"General Parent / العينة العامة","36 – 45 سنة","أقل من ثانوي",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",2,3,2,4,3,3,4,4,4,4,4,3,3,4,4,3,3,2,2,2,1,1,2,"أواجه صعوبة في تنويع الأكل بسبب تأثير الإعلانات على طفلي","استفدت كثيراً من التصميم الجذاب و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
15tuVOeeLc0vsarHc65e,2026-02-20T21:09:01.836Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"طفل واحد","أقل من 3 سنوات",أنثى,طبيعي,"الأهل والأصدقاء",5,4,3,2,3,4,3,4,2,2,3,4,4,4,3,3,3,2,3,3,3,2,2,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم وصفات صحية سريعة"
5ZhykhmvFlIR4AZ188S7,2026-02-20T18:29:35.443Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",0,4,5,5,4,4,4,4,4,4,5,4,4,4,4,5,2,2,3,2,3,4,4,"المشكلة الأساسية هي توفير وجبات صحية","استفدت كثيراً من المتابعة المستمرة و {feature}","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
64zYlouWQRYnaqkilnik,2026-02-18T19:47:25.709Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,"نحيف جداً","أخصائي تغذية",0,4,4,2,3,4,4,2,3,4,3,3,4,4,3,3,2,3,3,1,1,2,1,"أواجه صعوبة في توفير وجبات صحية بسبب عملي لفترات طويلة","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة نظام تنبيهات للوجبات"
7XjUGfBqSa7Plns6qYyC,2026-02-08T08:13:05.702Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"4 أطفال فأكثر","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,4,3,5,4,5,5,3,3,5,4,5,4,4,3,5,3,3,3,3,2,4,3,"المشكلة الأساسية هي إيجاد وقت للطبخ","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة استشارات مباشرة مع أطباء"
5xHEkGv7J32EjiUN9H2D,2026-02-22T02:04:32.885Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"4 أطفال فأكثر","11 – 14 سنة",أنثى,"نحيف جداً","طبيب أطفال",2,4,5,5,4,4,5,5,4,3,4,5,5,5,4,4,2,1,3,2,1,3,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب عدم تقبل الطفل للمذاق الجديد","رائع، خاصة التقييم الشامل","أتمنى إضافة فيديوهات توضيحية أكثر"
AwLv7s0UoIkpSsT8E3DO,2026-02-20T01:58:15.937Z,"General Parent / العينة العامة","أكثر من 45 سنة",جامعي,أم,"طفل واحد","أقل من 3 سنوات",أنثى,طبيعي,"طبيب أطفال",1,3,3,3,3,3,3,3,3,3,2,3,2,4,3,3,2,3,2,1,2,2,2,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب إقناع طفلي بأكل الخضراوات","رائع، خاصة التقييم الشامل","أتمنى إضافة استشارات مباشرة مع أطباء"
ubphq726cOWI4ZnBmGSk,2026-02-09T16:58:48.218Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","إنترنت/تواصل اجتماعي",4,3,2,3,4,2,3,4,2,3,2,1,3,2,3,3,3,3,3,2,2,2,1,"أواجه صعوبة في توفير وجبات صحية بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
soWHz35rAVeF5MxA9Csb,2026-01-31T06:54:06.524Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",8,3,5,4,4,5,3,4,3,5,4,3,5,4,5,4,5,5,4,4,4,3,4,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من المعلومات القيمة و {feature}","سيكون أفضل لو تم تطبيق للهواتف"
wBucB7SXMVF7Dz5QDbmM,2026-02-11T23:25:34.462Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","7 – 10 سنوات",ذكر,"وزن زائد","أخصائي تغذية",9,3,3,4,3,4,4,4,4,5,4,4,4,4,3,4,5,5,5,5,5,4,3,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب إقناع طفلي بأكل الخضراوات","رائع، خاصة المتابعة المستمرة","سيكون أفضل لو تم تطبيق للهواتف"
ByKzj8gWQJEYfTXm70fC,2026-01-28T04:31:37.870Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أخرى,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",6,3,3,4,3,2,4,2,3,3,4,4,3,3,2,2,4,4,4,4,2,1,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عملي لفترات طويلة","رائع، خاصة التقييم الشامل","سيكون أفضل لو تم وصفات صحية سريعة"
1fWuS4bBnDdIyNgbksaN,2026-02-19T22:44:04.389Z,"General Parent / العينة العامة","أقل من 25 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",9,3,3,4,3,3,2,4,2,3,3,4,3,3,3,3,5,5,5,5,5,2,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عملي لفترات طويلة","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة فيديوهات توضيحية أكثر"
kpZPc8LAJ0EBOi5HGPMF,2026-02-07T14:56:27.956Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"طفل واحد","3 – 6 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",5,2,2,4,3,2,3,4,2,1,2,1,1,3,2,2,3,3,2,2,2,3,2,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","رائع، خاصة التقييم الشامل","سيكون أفضل لو تم نظام تنبيهات للوجبات"
nhdIKpDpnwoDKwlet9pr,2026-02-10T00:06:10.854Z,"Busy Father / أب مشغول","36 – 45 سنة",جامعي,أب,"طفل واحد","3 – 6 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",0,4,3,4,4,4,4,3,2,2,2,2,1,2,2,2,2,3,2,3,3,1,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب عدم تقبل الطفل للمذاق الجديد","رائع، خاصة التصميم الجذاب","سيكون أفضل لو تم نظام تنبيهات للوجبات"
b3sULXavYFbg91DM7cQI,2026-02-11T02:38:40.886Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"لا أعلم","الإنترنت ومواقع التواصل الاجتماعي",4,5,4,5,4,4,5,4,4,3,4,4,5,4,4,5,1,1,2,3,1,3,4,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من المعلومات القيمة و {feature}","سيكون أفضل لو تم نظام تنبيهات للوجبات"
6GfmbPke5xT9edDSXbge,2026-02-05T16:19:07.218Z,"General Parent / العينة العامة","أكثر من 45 سنة","دبلوم متوسط",أم,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",9,2,3,3,4,3,3,2,4,4,2,4,4,3,3,4,4,5,5,5,5,3,2,"المشكلة الأساسية هي تنويع الأكل","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم تطبيق للهواتف"
IPYvRzlFpDBG7dxHFbuO,2026-02-18T04:49:46.433Z,"Busy Father / أب مشغول","36 – 45 سنة","دبلوم متوسط",أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",0,3,4,3,2,3,4,4,2,2,3,2,3,2,3,3,1,3,2,2,1,3,1,"أواجه صعوبة في تحديد الكميات المناسبة بسبب قلة الخيارات المتاحة","رائع، خاصة المعلومات القيمة","أتمنى إضافة فيديوهات توضيحية أكثر"
mp6kdwscP90cMdntmxAC,2026-02-14T06:18:04.692Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","طبيب أطفال",3,4,4,4,4,5,4,4,5,3,4,4,4,4,5,4,2,1,1,2,2,3,3,"بصراحة، ضيق الوقت يجعل من الصعب تنويع الأكل","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة استشارات مباشرة مع أطباء"
x9rQ8mV6ENkzQ09ymDVc,2026-02-09T03:26:12.667Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",3,4,5,3,3,3,3,4,5,3,3,5,4,5,4,5,2,2,1,2,1,4,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب إيجاد وقت للطبخ","استفدت كثيراً من التقييم الشامل و {feature}","أتمنى إضافة وصفات صحية سريعة"
AvUmyA3lIFBnELcvJfXm,2026-02-07T08:52:45.490Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"2-3 أطفال","3 – 6 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",0,3,4,3,3,3,3,3,1,2,2,3,2,3,2,2,2,2,2,3,3,3,2,"المشكلة الأساسية هي تحديد الكميات المناسبة","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة فيديوهات توضيحية أكثر"
mcxsilt1cguUIuh1Qugo,2026-02-13T17:03:58.155Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",8,5,4,5,5,3,4,4,4,3,5,4,4,5,4,4,3,5,5,3,4,3,4,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","لا يوجد، شكراً لكم"
L7IcxYrulye56UwIjIWg,2026-02-05T04:29:07.637Z,"Engaged Mother / أم مهتمة","أكثر من 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",0,4,4,5,5,4,4,4,4,4,3,4,4,4,3,5,3,2,3,3,3,4,2,"بصراحة، عدم تقبل الطفل للمذاق الجديد يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
cTfwZAIHFMrf5pASBt5b,2026-02-01T22:08:07.100Z,"Busy Father / أب مشغول","36 – 45 سنة","دراسات عليا",أب,"طفل واحد","11 – 14 سنة",أنثى,"نحيف جداً","إنترنت/تواصل اجتماعي",2,3,3,3,3,4,3,3,2,1,3,2,3,2,2,2,1,1,2,2,1,2,2,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة المتابعة المستمرة","سيكون أفضل لو تم تطبيق للهواتف"
VGpIlG72NJ9N8iDoFlvU,2026-02-12T05:25:37.443Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"أخصائي تغذية",9,3,4,3,3,4,2,3,2,4,3,3,2,4,4,4,5,5,5,5,5,2,2,"أواجه صعوبة في تنويع الأكل بسبب قلة الخيارات المتاحة","استفدت كثيراً من النصائح العملية و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
IqvkV79q6KovxPn7cu4u,2026-02-08T11:25:18.455Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أب,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","الأهل والأصدقاء",5,3,3,4,4,3,4,4,3,4,4,3,3,4,3,2,3,4,2,4,4,1,3,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب منع طفلي عن السكريات","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم نظام تنبيهات للوجبات"
8AbYJyR5KvUdl15ZgDQv,2026-02-19T15:03:00.247Z,"Busy Father / أب مشغول","36 – 45 سنة",ثانوي,أب,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",9,2,4,3,4,3,2,3,2,1,1,1,2,3,1,3,5,5,5,5,4,2,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ضيق الوقت","أكثر ما أعجبني هو التقييم الشامل","لا يوجد، شكراً لكم"
QPsUp3t9sRLtC9pRGIYj,2026-02-18T12:11:30.380Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,4,4,3,3,4,4,3,2,3,3,2,2,3,4,3,2,3,2,3,2,2,1,"بصراحة، ارتفاع الأسعار يجعل من الصعب منع طفلي عن السكريات","رائع، خاصة النصائح العملية","أتمنى إضافة استشارات مباشرة مع أطباء"
7YD8hRUmyFvvdXNoxL4Y,2026-01-30T19:38:02.912Z,"Busy Father / أب مشغول","أكثر من 45 سنة",ثانوي,أب,"طفل واحد","3 – 6 سنوات",أنثى,طبيعي,"إنترنت/تواصل اجتماعي",1,4,3,4,3,4,4,4,1,1,2,2,2,2,2,1,2,2,2,2,1,3,1,"المشكلة الأساسية هي منع طفلي عن السكريات","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة فيديوهات توضيحية أكثر"
qL0aG5OrxdN8IJymG7cU,2026-02-04T01:17:17.416Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الأهل والأصدقاء",4,2,3,4,3,4,3,3,3,3,3,4,4,3,3,2,2,2,1,1,2,2,1,"المشكلة الأساسية هي تنويع الأكل","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة تطبيق للهواتف"
b1tcklis8WfsMu0UfU3y,2026-01-30T23:01:05.893Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",4,4,3,3,3,3,2,3,2,3,3,3,4,2,3,3,1,2,2,3,2,1,2,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ارتفاع الأسعار","أكثر ما أعجبني هو المعلومات القيمة","سيكون أفضل لو تم نظام تنبيهات للوجبات"
